county_FIPS,Dissimilarity,Spatial_Proximity ,Isolation ,Delta,tract_count,year
47171,0.49403209,0.99880292,0.00560653,0.6468838,4,2020
47173,0.62507203,1.00247881,0.01284566,0.7573319,5,2020
47175,0.47795824,0.99883039,0.00340716,0.67779786,2,2020
47177,0.25335473,1.00309414,0.03829976,0.4706669,10,2020
47179,0.54934322,1.07866493,0.11802185,0.75066847,32,2020
47181,0.46551109,1.00005056,0.12040422,0.41623924,4,2020
47183,0.36465374,1.11803644,0.14478431,0.5920575,11,2020
47185,0.65056944,1.05631532,0.07202575,0.62806262,6,2020
47187,0.35927509,1.026471,0.09500919,0.62557618,46,2020
47189,0.33174659,1.04336161,0.13522664,0.6426373,28,2020
48001,0.39824913,1.10260203,0.3280391,0.75130927,12,2020
48003,0.56280542,1.00537747,0.06773751,0.97342125,4,2020
48005,0.41251776,1.09540919,0.31630063,0.76938432,21,2020
48007,0.51008578,1.00152217,0.00872303,0.91135888,10,2020
48009,0.5304211,1.00685722,0.02468448,0.57066996,3,2020
48011,0.0,1.0,0.00777778,0.0,1,2020
48013,0.51505234,1.00432686,0.03127723,0.71422818,13,2020
48015,0.32044236,1.03572982,0.15535161,0.33939142,8,2020
48017,0.3878628,1.00123228,0.00504541,0.97978029,2,2020
48019,0.38132584,1.00471737,0.01776981,0.2865952,7,2020
48021,0.41712237,1.3140522,0.22137479,0.6206757,21,2020
48023,0.24153221,0.99290245,0.04106488,0.14863731,2,2020
48025,0.61766676,1.02734996,0.21608725,0.79520231,9,2020
48027,0.43648422,1.14103243,0.4306134,0.78788085,85,2020
48029,0.42459683,1.06013677,0.21126304,0.61422853,371,2020
48031,0.46645335,1.00009113,0.00062841,0.70757803,4,2020
48033,0.0,,0.0,0.0,1,2020
48035,0.3689966,1.00508802,0.03176725,0.62627765,7,2020
48037,0.42392107,1.18960766,0.41388603,0.76612907,26,2020
48039,0.42874464,1.18718552,0.3508156,0.68356221,77,2020
48041,0.37393399,1.03323923,0.22122375,0.81704105,62,2020
48043,0.19861094,1.00014093,0.00291526,0.57790243,3,2020
48045,0.0,1.0,0.01305057,0.0,1,2020
48047,0.24615787,1.00201854,0.01893912,0.90272941,2,2020
48049,0.3824016,1.01728862,0.08127694,0.7633735,13,2020
48051,0.28346207,1.00298539,0.19725635,0.50454208,7,2020
48053,0.64242163,1.02737142,0.06308249,0.83780023,15,2020
48055,0.33710005,1.01635288,0.10171332,0.72926845,11,2020
48057,0.40515654,1.00736385,0.04542531,0.7487904,7,2020
48059,0.45849661,1.01448649,0.01692573,0.7988934,3,2020
48061,0.69310763,1.00604203,0.042292,0.82775014,119,2020
48063,0.30976846,1.06857399,0.23716738,0.58993993,3,2020
48065,0.19909436,0.9992852,0.01366087,0.24525449,2,2020
48067,0.33953869,1.1775048,0.27078264,0.42846708,9,2020
48069,0.17470829,1.00000315,0.01512488,0.51548151,3,2020
48071,0.12501837,0.99994049,0.09009404,0.49866199,6,2020
48073,0.35599155,1.04492768,0.22812699,0.56968032,14,2020
48075,0.51350761,1.05472692,0.17399599,0.14373961,2,2020
48077,0.49334931,1.00042854,0.0135388,0.44067576,3,2020
48079,0.0,1.0,0.06779661,0.0,1,2020
48081,0.45013728,1.00767469,0.02211014,0.53864349,2,2020
48083,0.27606506,1.00110479,0.03268909,0.41380364,3,2020
48085,0.29782825,1.00921497,0.18846902,0.64718359,219,2020
48087,0.0,1.0,0.12585324,0.0,1,2020
48089,0.1792291,1.00123483,0.17449812,0.28797278,5,2020
48091,0.49085972,1.01051933,0.07160988,0.55528826,33,2020
48093,0.57082885,1.03587783,0.04361313,0.98425793,5,2020
48095,0.0,1.0,0.02195034,0.0,1,2020
48097,0.52656341,1.0245987,0.09241834,0.85549444,9,2020
48099,0.31685366,1.02604126,0.22105884,0.90177255,19,2020
48101,0.0,1.0,0.09025788,0.0,1,2020
48103,0.0,1.0,0.03980473,0.0,1,2020
48105,0.0,1.0,0.02746149,0.0,1,2020
48107,0.09930558,0.99964503,0.05785508,0.063117,3,2020
48109,0.0,1.0,0.00202977,0.0,1,2020
48111,0.23509253,1.00022519,0.0031264,0.99630543,2,2020
48113,0.50017189,1.15839754,0.50274575,0.5000282,643,2020
48115,0.50290013,0.96070109,0.22871957,0.93617717,4,2020
48117,0.15293018,1.00022164,0.01287911,0.81186837,4,2020
48119,0.42377174,0.97479952,0.12827041,0.77582588,2,2020
48121,0.40157389,1.05859144,0.21236514,0.69140501,193,2020
48123,0.37159122,1.1491261,0.20446779,0.45992359,6,2020
48125,0.0,1.0,0.02932255,0.0,1,2020
48127,0.31857421,1.00010723,0.00241399,0.56298997,3,2020
48129,0.466039,1.03605082,0.11532033,0.99438323,2,2020
48131,0.56500326,1.02210616,0.03298788,0.80356914,3,2020
48133,0.28009951,0.99835282,0.03478555,0.64464138,7,2020
48135,0.31754367,1.0183893,0.12652053,0.87103965,33,2020
48137,0.0,1.0,0.00051467,0.0,1,2020
48139,0.36047233,1.03808492,0.2139951,0.66278063,36,2020
48141,0.48386705,1.02159967,0.11397742,0.72882332,187,2020
48143,0.65658186,1.02943434,0.05790533,0.96047113,12,2020
48145,0.3953145,1.2521893,0.42054725,0.60173639,6,2020
48147,0.46877381,1.14936047,0.1383315,0.53377928,9,2020
48149,0.28066315,1.00756249,0.09828178,0.46998607,9,2020
48151,0.18890522,0.99769714,0.03884373,0.22031055,2,2020
48153,0.32107824,0.99573698,0.07531441,0.43795139,2,2020
48155,0.0,1.0,0.00206398,0.0,1,2020
48157,0.46727142,1.20305478,0.47920315,0.68866839,133,2020
48159,0.61114376,1.29027508,0.14991497,0.77203895,4,2020
48161,0.24327061,0.99551808,0.19742287,0.26526323,8,2020
48163,0.56159194,1.04841527,0.11513085,0.55180035,6,2020
48165,0.51517643,1.0003327,0.06490412,0.65026653,4,2020
48167,0.45888007,1.10662836,0.31389017,0.68160436,101,2020
48169,0.34884541,0.99904238,0.17993784,0.56135849,3,2020
48171,0.66007545,1.00092745,0.00296318,0.83165942,7,2020
48173,0.0,,0.0,0.0,1,2020
48175,0.23054652,1.00678726,0.07987489,0.52435003,2,2020
48177,0.24271683,1.02615492,0.13019842,0.47346904,6,2020
48179,0.474616,1.02020089,0.12408714,0.59701954,7,2020
48181,0.39032066,1.06334697,0.1193878,0.75377213,30,2020
48183,0.34142414,1.04277557,0.30866214,0.56584435,30,2020
48185,0.43557877,1.09963015,0.27435095,0.64672893,8,2020
48187,0.43713725,1.04483372,0.1932844,0.80301158,41,2020
48189,0.18033085,1.00027467,0.06048691,0.6270613,9,2020
48191,0.0,1.0,0.07727273,0.0,1,2020
48193,0.3392664,1.00193573,0.00639452,0.1180856,3,2020
48195,0.34638172,0.99978668,0.00834671,0.6495,2,2020
48197,0.0,1.0,0.06451613,0.0,1,2020
48199,0.6859399,1.09291208,0.2451281,0.7062751,13,2020
48201,0.49673517,1.1464985,0.46128201,0.54586371,1111,2020
48203,0.44061356,1.23250594,0.39384369,0.59031988,16,2020
48205,0.0,1.0,0.08003953,0.0,1,2020
48207,0.0317039,0.99982579,0.0478499,0.23474003,2,2020
48209,0.46369176,1.03289914,0.10617023,0.75912962,46,2020
48211,0.0,1.0,0.00297885,0.0,1,2020
48213,0.54350919,1.03809601,0.16677235,0.66862991,28,2020
48215,0.74442564,1.0151616,0.06320745,0.8900137,211,2020
48217,0.44961587,1.25749569,0.17460608,0.6241205,12,2020
48219,0.29206603,1.00980707,0.05397402,0.8496262,7,2020
48221,0.65585305,1.00302343,0.0396107,0.77724982,14,2020
48223,0.54133078,1.04177906,0.21254785,0.81398572,10,2020
48225,0.26709033,1.2099172,0.33085394,0.44557487,8,2020
48227,0.27108204,1.00427627,0.09418046,0.86681106,10,2020
48229,0.0,1.0,0.02435253,0.0,1,2020
48231,0.4904724,1.21157053,0.20871245,0.71443658,21,2020
48233,0.50776287,0.99756006,0.07293165,0.94126398,8,2020
48235,0.0,1.0,0.06224406,0.0,1,2020
48237,0.51177735,1.01172362,0.08227903,0.35863839,3,2020
48239,0.34763876,0.99825554,0.12396398,0.39910484,3,2020
48241,0.60801639,1.93230073,0.48098105,0.7389021,10,2020
48243,0.0,1.0,0.01037037,0.0,1,2020
48245,0.48790871,1.15219544,0.57729562,0.80591559,75,2020
48247,0.30472788,1.00195534,0.00714663,0.7814184,2,2020
48249,0.68967386,1.00152795,0.03305714,0.86288399,11,2020
48251,0.42378789,1.01251444,0.09633527,0.60481095,39,2020
48253,0.66404425,1.71982844,0.42294602,0.86425004,6,2020
48255,0.53044575,0.98542531,0.2015452,0.54146517,5,2020
48257,0.40004861,1.06256928,0.25403927,0.70481251,27,2020
48259,0.42402294,1.00226788,0.00987082,0.7440389,9,2020
48261,0.0,,0.0,0.0,1,2020
48263,0.0,1.0,0.01203008,0.0,1,2020
48265,0.51020276,1.01996739,0.04825403,0.80030145,14,2020
48267,0.53198832,0.99863388,0.0150838,0.99849949,2,2020
48269,0.0,,0.0,0.0,1,2020
48271,0.0,,0.0,0.0,1,2020
48273,0.32166513,1.00417489,0.05797345,0.94544967,9,2020
48275,0.27432432,1.01737056,0.07855179,0.54734449,2,2020
48277,0.40741253,1.07207995,0.24656496,0.79994476,13,2020
48279,0.19430754,0.99909297,0.04289957,0.2255153,5,2020
48281,0.36211716,1.0202441,0.08201089,0.80255015,6,2020
48283,0.47106326,1.02100407,0.03823799,0.00235112,2,2020
48285,0.2639049,1.03363195,0.09415834,0.52847092,6,2020
48287,0.37286237,0.98709923,0.20434358,0.42979036,4,2020
48289,0.32454759,1.00274675,0.12016848,0.3777607,6,2020
48291,0.4399818,1.1574565,0.2241495,0.47033643,17,2020
48293,0.27583197,1.0520095,0.26498905,0.59135315,8,2020
48295,0.39022365,1.00282127,0.03400044,0.10180859,2,2020
48297,0.49230556,1.01524318,0.04332156,0.44545725,4,2020
48299,0.61194344,1.02210894,0.02684414,0.95258441,8,2020
48301,0.0,,0.0,0.0,1,2020
48303,0.47662294,1.03455888,0.27412964,0.83090432,105,2020
48305,0.29265826,1.00523559,0.01536066,0.68981745,3,2020
48307,0.40858209,1.00517189,0.02160494,0.98938753,3,2020
48309,0.45866502,1.09424689,0.3299921,0.81210078,57,2020
48311,0.0,,0.0,0.0,1,2020
48313,0.45769912,0.98057942,0.29131779,0.71943478,4,2020
48315,0.35977596,1.33113344,0.35230613,0.4956835,4,2020
48317,0.3518832,1.00169057,0.00905856,0.83509772,2,2020
48319,0.43862912,0.99998381,0.00047304,0.99517488,2,2020
48321,0.50249069,1.03634845,0.30298529,0.69925986,12,2020
48323,0.67105794,1.00199212,0.0259669,0.55483123,13,2020
48325,0.62561286,1.00527567,0.09983164,0.7533659,11,2020
48327,0.0,1.0,0.0011976,0.0,1,2020
48329,0.4416166,1.03083974,0.18073118,0.8744047,36,2020
48331,0.26607452,1.01426629,0.13773471,0.53524515,7,2020
48333,0.06301225,0.99993822,0.00513901,0.21127661,2,2020
48335,0.23836322,0.99939781,0.14821731,0.835335,2,2020
48337,0.44383049,1.00277818,0.01616339,0.35390566,8,2020
48339,0.46437278,1.03618998,0.13207753,0.66607816,133,2020
48341,0.46138027,1.02515746,0.09190253,0.61643942,6,2020
48343,0.19233357,1.00753855,0.28273781,0.33731945,3,2020
48345,0.0,1.0,0.00831255,0.0,1,2020
48347,0.40357459,1.08589834,0.35537938,0.71273154,17,2020
48349,0.3286491,1.01090213,0.19450967,0.41120984,12,2020
48351,0.37838084,1.21287281,0.31945422,0.33598657,5,2020
48353,0.431751,1.00822993,0.10993383,0.96652388,5,2020
48355,0.41259641,1.01031363,0.1020896,0.86503522,95,2020
48357,0.63611423,0.99734646,0.0391834,0.99190511,3,2020
48359,0.0,1.0,0.04241833,0.0,1,2020
48361,0.72791875,1.70824601,0.50006729,0.81015602,24,2020
48363,0.58011344,1.03161797,0.06717075,0.92008601,10,2020
48365,0.23765393,0.99415657,0.20486201,0.30091181,7,2020
48367,0.49838076,1.04159933,0.05032414,0.64157715,29,2020
48369,0.03248939,0.99998709,0.01044983,0.02033483,2,2020
48371,0.52004664,1.02645221,0.12799935,0.29610746,5,2020
48373,0.44277123,1.14418083,0.18840871,0.43087156,13,2020
48375,0.48570957,1.03422746,0.27999481,0.90624292,34,2020
48377,0.0,,0.0,0.0,2,2020
48379,0.29667107,1.01222239,0.04321619,0.39954344,3,2020
48381,0.44977624,1.01496186,0.07714775,0.89588731,33,2020
48383,0.0,1.0,0.02213823,0.0,1,2020
48385,0.0,1.0,0.01213961,0.0,1,2020
48387,0.49073773,1.35451062,0.30875819,0.5146413,5,2020
48389,0.32505693,1.00320204,0.04064709,0.67485238,4,2020
48391,0.37077413,0.97956861,0.10049275,0.57479054,2,2020
48393,0.0,,0.0,0.0,1,2020
48395,0.45200207,1.04041106,0.35985508,0.50173001,6,2020
48397,0.47834673,1.02646333,0.15802842,0.57408244,29,2020
48399,0.28542409,1.00218683,0.0383261,0.5421856,4,2020
48401,0.27475403,1.00783779,0.22714642,0.42811134,14,2020
48403,0.07965382,1.0014129,0.0604359,0.12387882,3,2020
48405,0.59548226,1.14399317,0.47752536,0.74536339,3,2020
48407,0.1823434,1.00827258,0.11710119,0.22859054,9,2020
48409,0.39607656,1.01375462,0.04131438,0.80464049,16,2020
48411,0.32717921,1.01145947,0.0258917,0.06794127,2,2020
48413,0.0,1.0,0.02498612,0.0,1,2020
48415,0.34706148,1.02350792,0.06876873,0.35016404,4,2020
48417,0.0,1.0,0.00223285,0.0,1,2020
48419,0.24840634,1.00359363,0.2460395,0.37747467,7,2020
48421,0.0,1.0,0.00587314,0.0,1,2020
48423,0.42450662,1.09940605,0.33773177,0.60732129,55,2020
48425,0.55198998,1.00176488,0.02791041,0.49654883,3,2020
48427,0.89045936,1.00509796,0.00963544,0.77048347,17,2020
48429,0.08239763,0.99939242,0.03301579,0.66851029,3,2020
48431,0.0,,0.0,0.0,1,2020
48433,0.0,1.0,0.01918649,0.0,1,2020
48435,0.0,1.0,0.00093067,0.0,1,2020
48437,0.05089036,1.00044758,0.07759661,0.58359686,3,2020
48439,0.48107282,1.12450999,0.38448515,0.54665691,447,2020
48441,0.36047253,1.00988547,0.15505991,0.87462787,40,2020
48443,0.0,1.0,0.01846966,0.0,1,2020
48445,0.3740309,1.003251,0.05563491,0.97474645,3,2020
48447,0.0,1.0,0.01122807,0.0,1,2020
48449,0.34116809,1.05310312,0.20569187,0.67822625,9,2020
48451,0.3879544,1.00314882,0.10053776,0.92023177,26,2020
48453,0.46754853,1.04758234,0.22889879,0.64223113,289,2020
48455,0.43355394,1.43242749,0.20629258,0.45072193,5,2020
48457,0.5811007,1.11043239,0.2631137,0.71699857,6,2020
48459,0.42650619,1.03482274,0.168394,0.45191462,10,2020
48461,0.05521236,0.99944917,0.13442978,0.26852034,2,2020
48463,0.22651738,1.00061596,0.00908935,0.84943056,6,2020
48465,0.51841136,1.00785882,0.04408132,0.96264926,13,2020
48467,0.48836216,0.9741217,0.08281236,0.63062964,14,2020
48469,0.31431233,1.00806328,0.10629452,0.81260499,24,2020
48471,0.18814667,1.02518135,0.28792889,0.52353733,12,2020
48473,0.5885824,1.7425204,0.59402852,0.56401265,11,2020
48475,0.06653054,1.00067472,0.05467428,0.54633481,3,2020
48477,0.33026912,1.03345719,0.26193574,0.57687554,9,2020
48479,0.59592101,1.00193713,0.02368888,0.95468531,69,2020
48481,0.32944654,1.12410518,0.23948019,0.56355871,12,2020
48483,0.41525771,1.00301648,0.04882896,0.52246748,2,2020
48485,0.41455791,1.02812106,0.24765512,0.78298131,43,2020
48487,0.09792113,1.00187235,0.12233745,0.83244678,4,2020
48489,0.67818628,1.00426511,0.03024903,0.93896743,5,2020
48491,0.37704731,1.02740525,0.14363805,0.76771911,135,2020
48493,0.40247467,1.00335078,0.02614046,0.72667466,12,2020
48495,0.32978586,0.99844301,0.06287763,0.88795425,3,2020
48497,0.51947164,1.0371521,0.03745426,0.70796865,16,2020
48499,0.63969118,0.96639618,0.1743912,0.78089292,12,2020
48501,0.24249074,1.00016766,0.00234827,0.76029709,2,2020
48503,0.282473,1.00086409,0.02703591,0.57390209,5,2020
48505,0.0,,0.0,0.0,6,2020
48507,0.78274973,1.00791124,0.05211663,0.7241492,4,2020
49001,0.0,,0.0,0.0,2,2020
49003,0.4999907,1.00240548,0.01966518,0.89534861,12,2020
49005,0.60502789,1.00869086,0.0339196,0.9243109,28,2020
49007,0.42148428,1.00035294,0.0289095,0.65259505,5,2020
49009,0.0,1.0,0.0017331,0.0,1,2020
49011,0.41863356,1.00546826,0.03344801,0.67727483,66,2020
49013,0.54411499,1.00976852,0.007525,0.68371408,4,2020
49015,0.70057073,1.00071341,0.00237691,0.24048799,3,2020
49017,0.53126348,1.00192636,0.00320954,0.84593528,2,2020
49019,0.53559436,1.00569262,0.0097852,0.99616778,3,2020
49021,0.61189234,1.01814357,0.02313756,0.95581295,12,2020
49023,0.47007286,1.00314467,0.00759931,0.99418449,2,2020
49025,0.61999253,1.00171297,0.00582101,0.00280993,2,2020
49027,0.51455622,1.00566203,0.00780641,0.86039097,3,2020
49029,0.32595208,1.00262946,0.0119059,0.35983353,3,2020
49031,0.0,1.0,0.00221361,0.0,1,2020
49033,0.0,,0.0,0.0,1,2020
49035,0.53001927,1.01363194,0.08153035,0.77142633,249,2020
49037,0.33347264,1.00556256,0.00801142,0.57528572,4,2020
49039,0.43506344,1.00319316,0.01436448,0.31137667,7,2020
49041,0.56824347,1.00300666,0.01904711,0.81816017,5,2020
49043,0.54126382,1.00166098,0.09362692,0.52638431,14,2020
49045,0.55004802,1.00273281,0.02960389,0.83122265,16,2020
49047,0.55024342,1.0026971,0.01520725,0.85393305,8,2020
49049,0.51629142,1.00231282,0.02162385,0.9013129,154,2020
49051,0.5558372,1.00058944,0.02037547,0.71653044,9,2020
49053,0.57837516,1.00553683,0.03011921,0.86446345,35,2020
49055,0.0,1.0,0.00076132,0.0,1,2020
49057,0.48323065,1.00746871,0.03442344,0.85185875,58,2020
50001,0.49121833,1.03393086,0.03509346,0.74986699,10,2020
50003,0.53274152,1.00091413,0.02133401,0.68068256,12,2020
50005,0.29246264,1.00190342,0.01135521,0.29912708,10,2020
50007,0.41600323,1.01550738,0.06930759,0.71925043,40,2020
50009,0.72819131,1.00489727,0.02771084,0.4542793,3,2020
50011,0.68411164,1.03086615,0.01522141,0.76542858,11,2020
50013,0.34346183,1.00410778,0.01382079,0.44848047,2,2020
50015,0.58923775,1.01035764,0.03626762,0.72141347,7,2020
50017,0.56922804,1.00089235,0.01223487,0.39563056,10,2020
50019,0.45521607,0.99986906,0.01616135,0.50767061,10,2020
50021,0.44429556,1.00219534,0.01558804,0.68838302,20,2020
50023,0.51334447,1.00960996,0.02206784,0.72130198,20,2020
50025,0.47667146,1.00693563,0.02983822,0.6914478,18,2020
50027,0.40482805,1.00218283,0.01430645,0.56006512,19,2020
51001,0.34207069,1.20829852,0.41049813,0.36102119,12,2020
51003,0.38834702,1.04971077,0.17350624,0.64646828,29,2020
51005,0.34350703,1.07258889,0.08659807,0.57105926,6,2020
51007,0.09091813,1.01165007,0.23484889,0.13734669,3,2020
51009,0.2841932,1.00911539,0.25601725,0.66029826,10,2020
51011,0.14106636,1.00595842,0.20909312,0.3787161,4,2020
51013,0.44231302,1.02702321,0.22802426,0.54736868,69,2020
51015,0.49967922,1.03469263,0.14676227,0.51203419,18,2020
51017,0.1949368,1.00235784,0.05612246,0.52373032,2,2020
51019,0.37514092,1.14752788,0.13687129,0.55019107,20,2020
51021,0.34471661,1.01452392,0.05934425,0.46163471,2,2020
51023,0.31045095,1.00384653,0.04255799,0.42800507,9,2020
51025,0.26870551,1.09681343,0.60748575,0.39151853,6,2020
51027,0.45398016,0.9988737,0.04869127,0.4902119,7,2020
51029,0.2006169,1.03987129,0.38005728,0.32809394,4,2020
51031,0.19264545,1.0295313,0.17856747,0.3832256,12,2020
51033,0.29049397,1.06585016,0.35426212,0.32782985,9,2020
51035,0.56510582,0.99694428,0.01725989,0.63944044,10,2020
51036,0.11565235,0.99095524,0.50904048,0.25646788,3,2020
51037,0.1531121,1.01040213,0.29923209,0.07410545,4,2020
51041,0.39081917,1.1306687,0.39275211,0.54734051,75,2020
51043,0.18421675,0.99452605,0.06301751,0.42837579,4,2020
51045,0.0,1.0,0.00059821,0.0,1,2020
51047,0.35394483,1.05368045,0.21597669,0.50257384,10,2020
51049,0.08910656,0.9977632,0.34814891,0.16954107,3,2020
51051,0.42879007,1.00051774,0.0105656,0.5113707,4,2020
51053,0.23805621,1.04401441,0.37486399,0.41329922,8,2020
51057,0.30302239,1.05000805,0.46627226,0.29317862,3,2020
51059,0.4179297,1.05640867,0.25765471,0.56485313,272,2020
51061,0.21907804,1.011523,0.09513093,0.49191396,20,2020
51063,0.54941039,1.00273695,0.04413432,0.5749872,5,2020
51065,0.19771777,1.00785209,0.17425187,0.39409158,5,2020
51067,0.45694644,1.20212519,0.15882283,0.45836486,16,2020
51069,0.28887549,1.01188368,0.06163789,0.63213494,19,2020
51071,0.40598651,1.00047181,0.03278983,0.39329021,4,2020
51073,0.31145109,1.01687033,0.13809924,0.39891087,9,2020
51075,0.28235421,1.18073292,0.2252456,0.21161318,6,2020
51077,0.46360651,1.01725533,0.12046255,0.49335819,5,2020
51079,0.1265167,0.99844812,0.08957232,0.33614558,4,2020
51081,0.07110885,1.01635286,0.61294242,0.29080361,3,2020
51083,0.31902313,1.20399238,0.43653467,0.40536953,11,2020
51085,0.29186339,1.01881395,0.13273113,0.55527607,25,2020
51087,0.56840052,1.28303725,0.61243694,0.50972133,84,2020
51089,0.2482836,1.04064674,0.29956451,0.25468186,14,2020
51091,0.0,,0.0,0.0,1,2020
51093,0.21144607,1.01128384,0.28073316,0.39635802,9,2020
51095,0.37581194,1.03006576,0.22471655,0.48119112,17,2020
51097,0.20683099,1.05946963,0.32434961,0.11197102,2,2020
51099,0.17841495,1.00928834,0.19532285,0.22531311,6,2020
51101,0.30331936,1.06997466,0.21306829,0.08284726,4,2020
51103,0.20058551,1.03491072,0.32018153,0.27408186,4,2020
51105,0.84413205,1.21764302,0.28451101,0.92303585,7,2020
51107,0.25331852,1.01111265,0.143028,0.67557883,74,2020
51109,0.20864081,1.02478542,0.18501116,0.22260988,9,2020
51111,0.02558128,1.00032052,0.35645887,0.18718066,3,2020
51113,0.24249445,1.01334099,0.11462426,0.47873113,4,2020
51115,0.35418818,0.99469698,0.13447112,0.3828206,4,2020
51117,0.25667274,1.0797838,0.41898282,0.28878499,12,2020
51119,0.21052496,1.04956368,0.19451842,0.20240081,4,2020
51121,0.30021091,1.00713455,0.07057426,0.72199492,23,2020
51125,0.24823613,1.05744878,0.17014045,0.1389535,5,2020
51127,0.20608428,1.00144744,0.16829709,0.14163329,4,2020
51131,0.15394888,1.01808537,0.36869243,0.40782855,4,2020
51133,0.2934741,1.07702249,0.33444898,0.14041304,4,2020
51135,0.23972625,1.0338135,0.47148502,0.29474135,4,2020
51137,0.27416983,1.01603068,0.1844545,0.51094946,8,2020
51139,0.58853881,1.00863816,0.04155074,0.54637784,6,2020
51141,0.25054963,1.00281879,0.07631501,0.30761764,6,2020
51143,0.23560212,1.02174288,0.25770152,0.32927286,19,2020
51145,0.46089031,1.25614798,0.27744438,0.40896452,6,2020
51147,0.19351057,1.00295146,0.36136398,0.35372467,6,2020
51149,0.27917881,1.06693001,0.40585343,0.58703521,7,2020
51153,0.34242499,1.07435255,0.38249939,0.58899066,92,2020
51155,0.26980163,1.00473126,0.06928611,0.5615591,10,2020
51157,0.10586229,0.99904006,0.05063649,0.12216006,2,2020
51159,0.02154323,1.00050519,0.29956312,0.12735713,2,2020
51161,0.30939076,1.02213201,0.10425907,0.6909145,22,2020
51163,0.40426031,1.00788215,0.05092635,0.33060319,6,2020
51165,0.40006299,1.01120479,0.05174978,0.63254794,22,2020
51167,0.37737208,1.00113315,0.02069764,0.36193478,9,2020
51169,0.53910232,0.99940189,0.01695139,0.68725314,6,2020
51171,0.2726427,1.00307245,0.02608663,0.57556622,11,2020
51173,0.47245482,1.01771211,0.04642793,0.66205918,9,2020
51175,0.23586596,1.04553038,0.38654198,0.2477985,6,2020
51177,0.23042042,1.0110196,0.2241627,0.64497833,34,2020
51179,0.24588206,1.02909554,0.27084527,0.58459377,32,2020
51181,0.03113766,0.99962887,0.4394848,0.07138154,2,2020
51183,0.16360241,1.10367164,0.59718598,0.45355538,5,2020
51185,0.50986487,1.0520492,0.0851931,0.54942211,13,2020
51187,0.39309132,1.06097628,0.08141452,0.61727315,9,2020
51191,0.56697975,1.06786977,0.05687362,0.73857038,15,2020
51193,0.3293244,1.10328018,0.364607,0.1299267,6,2020
51195,0.57206113,1.09624492,0.14911402,0.67958596,11,2020
51197,0.44407978,1.06966006,0.04424008,0.6664905,8,2020
51199,0.28450425,1.01629686,0.19473291,0.58261682,15,2020
51510,0.40206874,1.07762983,0.41131413,0.43855402,47,2020
51520,0.26555168,1.00479875,0.10906311,0.27685056,5,2020
51530,0.16906947,1.0018212,0.07008379,0.2058984,2,2020
51540,0.39896965,1.02909289,0.34482119,0.49223693,12,2020
51550,0.4028136,1.14895347,0.50470906,0.65935024,61,2020
51570,0.34794585,1.01750159,0.25736488,0.46871111,5,2020
51580,0.36974883,1.01911218,0.19372528,0.35744675,2,2020
51590,0.29174135,1.02464671,0.59600256,0.4268809,15,2020
51595,0.54551881,0.97865871,0.75655359,0.09816708,2,2020
51600,0.16313336,1.00178154,0.08066003,0.18244797,5,2020
51610,0.29152635,0.99932731,0.07976766,0.35724686,3,2020
51620,0.65287786,1.10125464,0.76090719,0.49241818,2,2020
51630,0.3302369,1.01614957,0.31047777,0.16662178,7,2020
51640,0.18422449,0.99844179,0.11645811,0.12916954,2,2020
51650,0.37790345,1.05802034,0.65150369,0.47922126,36,2020
51660,0.29273696,1.0078345,0.12679456,0.42936501,11,2020
51670,0.16855101,1.00229771,0.49208897,0.1105848,6,2020
51678,0.18383391,0.99974001,0.08160371,0.0333132,2,2020
51680,0.41889336,1.06900154,0.45237796,0.41078309,23,2020
51683,0.13528323,1.0008315,0.18661515,0.31738415,7,2020
51685,0.23458865,1.01395972,0.29104242,0.11545431,3,2020
51690,0.42542362,1.04854392,0.64013098,0.26453333,5,2020
51700,0.37620169,1.12811233,0.58709471,0.55218856,47,2020
51710,0.51287778,1.11592126,0.64595432,0.40403535,77,2020
51720,0.0,1.0,0.05210728,0.0,1,2020
51730,0.31259551,0.99914523,0.83674823,0.28863471,11,2020
51735,0.04748868,1.00002539,0.01604891,0.32549502,3,2020
51740,0.50791273,1.07056711,0.71630429,0.52777028,31,2020
51750,0.43564083,1.03692797,0.18538592,0.48506492,4,2020
51760,0.55829852,1.15979065,0.69727833,0.36885201,75,2020
51770,0.52661289,1.13413797,0.55566707,0.43247986,25,2020
51775,0.41648743,1.01368343,0.11825679,0.31118965,5,2020
51790,0.25352057,1.00568647,0.1514926,0.25001809,7,2020
51800,0.37256688,1.12431021,0.57756262,0.67781583,36,2020
51810,0.3820376,1.06113729,0.35386031,0.67943257,111,2020
51820,0.26814036,1.00458259,0.17688277,0.27371841,5,2020
51830,0.17083632,1.00388681,0.20174748,0.31870296,3,2020
51840,0.34654534,1.00371521,0.17102562,0.39752146,6,2020
53001,0.45632886,1.00256021,0.0304258,0.67210065,7,2020
53003,0.48624778,1.00250949,0.01177947,0.60930359,6,2020
53005,0.45306043,1.00264229,0.04681273,0.88660035,44,2020
53007,0.67760746,1.0155531,0.02602525,0.89545645,23,2020
53009,0.4457851,1.00789286,0.03031512,0.79693596,24,2020
53011,0.40873895,1.0046681,0.04776722,0.74735194,115,2020
53013,0.0,1.0,0.01500142,0.0,1,2020
53015,0.53989771,1.01047676,0.04490028,0.89128185,30,2020
